pidlink,rural_no_migration,urban_no_migration,urban_to_rural_migration,rural_to_urban_migration,rural_to_rural_migration,urban_to_urban_migration
21190001.0,0,1,0,0,0,0
21190002.0,0,1,0,0,0,0
21190005.0,0,0,0,0,0,1
21200003.0,0,1,0,0,0,0
21200004.0,0,1,0,0,0,0
22010004.0,0,1,0,0,0,0
22020004.0,0,1,0,0,0,0
22020005.0,0,1,0,0,0,0
22050001.0,0,1,0,0,0,0
22050002.0,0,1,0,0,0,0
22050007.0,0,0,0,0,0,1
22060002.0,0,0,0,0,0,1
22060003.0,0,0,0,0,0,1
22070006.0,0,1,0,0,0,0
22070003.0,0,1,0,0,0,0
22073102.0,0,1,0,0,0,0
22090007.0,0,0,0,0,0,1
22100002.0,0,1,0,0,0,0
22110005.0,0,1,0,0,0,0
22110008.0,0,1,0,0,0,0
22110010.0,0,1,0,0,0,0
22110006.0,0,1,0,0,0,0
22113101.0,0,1,0,0,0,0
22120001.0,0,1,0,0,0,0
22120002.0,0,1,0,0,0,0
22120005.0,0,1,0,0,0,0
22160001.0,0,1,0,0,0,0
22160002.0,0,1,0,0,0,0
22160003.0,0,0,0,0,0,1
22180001.0,0,1,0,0,0,0
22180003.0,0,1,0,0,0,0
22180008.0,0,1,0,0,0,0
22180004.0,0,1,0,0,0,0
22181101.0,0,1,0,0,0,0
22180006.0,0,1,0,0,0,0
22183107.0,0,1,0,0,0,0
22190001.0,0,1,0,0,0,0
22190002.0,0,1,0,0,0,0
22190003.0,0,0,0,0,0,1
22200004.0,0,1,0,0,0,0
23020001.0,0,1,0,0,0,0
23020004.0,0,1,0,0,0,0
23050003.0,0,1,0,0,0,0
23070004.0,0,1,0,0,0,0
23070009.0,0,0,0,0,0,1
23073102.0,0,0,0,0,0,1
23080001.0,0,0,0,0,0,1
23100001.0,0,1,0,0,0,0
23100002.0,0,1,0,0,0,0
23110004.0,0,0,0,0,0,1
23120002.0,0,0,0,0,0,1
23120004.0,0,0,0,0,0,1
23140006.0,0,0,0,0,0,1
23170002.0,0,1,0,0,0,0
23170003.0,0,0,0,0,0,1
24010002.0,0,1,0,0,0,0
24020003.0,0,1,0,0,0,0
24200003.0,0,1,0,0,0,0
24030001.0,0,1,0,0,0,0
24030006.0,0,1,0,0,0,0
24030007.0,0,0,0,0,0,1
24030002.0,0,0,0,0,0,1
24033102.0,0,0,0,0,0,1
24030003.0,0,1,0,0,0,0
24030008.0,0,1,0,0,0,0
24040004.0,0,1,0,0,0,0
24040012.0,0,1,0,0,0,0
24040009.0,0,0,1,0,0,0
24041106.0,0,0,1,0,0,0
24040010.0,0,1,0,0,0,0
24050001.0,0,1,0,0,0,0
24050003.0,0,1,0,0,0,0
24050004.0,0,1,0,0,0,0
24050005.0,0,1,0,0,0,0
24050006.0,0,1,0,0,0,0
24050008.0,0,1,0,0,0,0
24070002.0,0,1,0,0,0,0
24081102.0,0,0,0,0,0,1
24090009.0,0,0,0,0,0,1
24090003.0,0,1,0,0,0,0
24090010.0,0,1,0,0,0,0
24090004.0,0,1,0,0,0,0
24093102.0,0,1,0,0,0,0
24110001.0,0,1,0,0,0,0
24110002.0,0,1,0,0,0,0
24140001.0,0,1,0,0,0,0
24140005.0,0,1,0,0,0,0
24140007.0,0,1,0,0,0,0
24140002.0,0,0,0,0,0,1
24143108.0,0,0,0,0,0,1
24160009.0,0,1,0,0,0,0
24160006.0,0,1,0,0,0,0
24170002.0,0,1,0,0,0,0
24170004.0,0,0,0,0,0,1
24170003.0,0,1,0,0,0,0
24173102.0,0,1,0,0,0,0
24170005.0,1,0,0,0,0,0
24173201.0,1,0,0,0,0,0
24180001.0,0,1,0,0,0,0
24190002.0,0,1,0,0,0,0
24190003.0,0,1,0,0,0,0
24200001.0,0,1,0,0,0,0
24200004.0,0,1,0,0,0,0
24200006.0,0,1,0,0,0,0
24210001.0,0,0,0,0,0,1
24210005.0,0,1,0,0,0,0
24212103.0,0,1,0,0,0,0
24220001.0,0,1,0,0,0,0
24220002.0,0,1,0,0,0,0
24220005.0,0,1,0,0,0,0
24230001.0,0,1,0,0,0,0
24230007.0,0,1,0,0,0,0
24240003.0,0,1,0,0,0,0
24240004.0,0,1,0,0,0,0
24260003.0,0,1,0,0,0,0
24280002.0,0,1,0,0,0,0
25010012.0,0,1,0,0,0,0
25010014.0,0,1,0,0,0,0
25010015.0,0,1,0,0,0,0
25010003.0,0,0,0,1,0,0
25030001.0,0,1,0,0,0,0
25030002.0,0,1,0,0,0,0
25040001.0,0,1,0,0,0,0
25040002.0,0,1,0,0,0,0
25040004.0,0,0,0,0,0,1
25060003.0,0,0,0,0,0,1
25060006.0,0,0,0,0,0,1
25070001.0,0,1,0,0,0,0
25070002.0,0,1,0,0,0,0
25070003.0,0,1,0,0,0,0
25080001.0,0,1,0,0,0,0
25080002.0,0,1,0,0,0,0
25080004.0,0,0,0,0,0,1
25100001.0,0,1,0,0,0,0
25100002.0,0,1,0,0,0,0
25103102.0,0,1,0,0,0,0
25110002.0,0,1,0,0,0,0
25110006.0,0,1,0,0,0,0
25120002.0,0,1,0,0,0,0
25120007.0,0,0,0,0,0,1
25123105.0,0,0,0,0,0,1
25130001.0,0,1,0,0,0,0
25130003.0,0,1,0,0,0,0
25130006.0,0,1,0,0,0,0
25130002.0,0,0,0,0,0,1
25133101.0,0,0,0,0,0,1
25150001.0,0,1,0,0,0,0
25150002.0,0,1,0,0,0,0
25150005.0,0,0,0,0,0,1
25160001.0,0,1,0,0,0,0
25160002.0,0,1,0,0,0,0
25170001.0,0,1,0,0,0,0
25170002.0,0,1,0,0,0,0
25170003.0,0,1,0,0,0,0
25180001.0,0,1,0,0,0,0
25180002.0,0,1,0,0,0,0
25180005.0,0,1,0,0,0,0
25180006.0,0,0,0,1,0,0
25183101.0,0,0,0,1,0,0
25190006.0,0,1,0,0,0,0
26020003.0,0,1,0,0,0,0
26022101.0,0,1,0,0,0,0
26160005.0,0,1,0,0,0,0
26180002.0,0,1,0,0,0,0
26200006.0,0,1,0,0,0,0
27010001.0,0,1,0,0,0,0
27010002.0,0,1,0,0,0,0
27010006.0,0,1,0,0,0,0
27030001.0,0,1,0,0,0,0
27030002.0,0,1,0,0,0,0
27030004.0,0,1,0,0,0,0
27040002.0,0,1,0,0,0,0
27040004.0,0,1,0,0,0,0
27040006.0,0,1,0,0,0,0
27060005.0,0,1,0,0,0,0
27060013.0,0,1,0,0,0,0
27061102.0,0,1,0,0,0,0
27060008.0,0,1,0,0,0,0
27061207.0,0,1,0,0,0,0
27060004.0,0,1,0,0,0,0
27060007.0,0,1,0,0,0,0
27070006.0,0,0,0,1,0,0
27070009.0,0,1,0,0,0,0
27070003.0,0,1,0,0,0,0
27040001.0,0,1,0,0,0,0
27080002.0,0,1,0,0,0,0
27080007.0,0,1,0,0,0,0
27083104.0,0,1,0,0,0,0
27080008.0,0,0,0,0,1,0
27083202.0,0,0,0,0,1,0
27090001.0,0,1,0,0,0,0
27090002.0,0,1,0,0,0,0
27090003.0,0,1,0,0,0,0
27090004.0,0,1,0,0,0,0
27090009.0,0,1,0,0,0,0
27093101.0,0,1,0,0,0,0
27090011.0,0,1,0,0,0,0
27100001.0,0,1,0,0,0,0
27100002.0,0,1,0,0,0,0
27110002.0,0,1,0,0,0,0
27120001.0,0,1,0,0,0,0
27121104.0,0,1,0,0,0,0
27130001.0,0,1,0,0,0,0
27130002.0,0,1,0,0,0,0
27130004.0,0,1,0,0,0,0
27130005.0,0,1,0,0,0,0
27130007.0,0,1,0,0,0,0
27140001.0,0,1,0,0,0,0
27140003.0,0,1,0,0,0,0
27150001.0,0,0,0,1,0,0
27150004.0,0,1,0,0,0,0
27180001.0,0,1,0,0,0,0
27180002.0,0,1,0,0,0,0
27180003.0,0,1,0,0,0,0
27191102.0,0,1,0,0,0,0
27200002.0,0,1,0,0,0,0
27200005.0,0,1,0,0,0,0
27200009.0,0,1,0,0,0,0
27200003.0,0,1,0,0,0,0
27203205.0,0,1,0,0,0,0
27230001.0,0,1,0,0,0,0
27230002.0,0,1,0,0,0,0
27230003.0,0,0,0,1,0,0
27240002.0,0,1,0,0,0,0
27250009.0,0,1,0,0,0,0
27250010.0,0,1,0,0,0,0
27250001.0,1,0,0,0,0,0
27250002.0,0,0,0,0,1,0
27250003.0,0,0,0,1,0,0
27260010.0,0,1,0,0,0,0
27260011.0,0,1,0,0,0,0
27260003.0,0,1,0,0,0,0
27260004.0,0,0,0,1,0,0
27260007.0,0,1,0,0,0,0
27280009.0,0,1,0,0,0,0
27280010.0,0,1,0,0,0,0
27280006.0,0,1,0,0,0,0
27283102.0,0,0,0,1,0,0
27280013.0,0,0,0,0,1,0
27283202.0,0,0,0,0,1,0
27290002.0,0,1,0,0,0,0
27290006.0,0,1,0,0,0,0
27300004.0,0,0,0,1,0,0
27430007.0,0,0,0,1,0,0
27430010.0,0,1,0,0,0,0
27430018.0,0,1,0,0,0,0
27430004.0,0,0,1,0,0,0
27440001.0,0,1,0,0,0,0
27440004.0,0,0,0,1,0,0
28010003.0,1,0,0,0,0,0
28010004.0,1,0,0,0,0,0
28010010.0,1,0,0,0,0,0
28013102.0,0,0,0,1,0,0
28020002.0,1,0,0,0,0,0
28020003.0,1,0,0,0,0,0
28030005.0,0,0,0,0,1,0
28040001.0,1,0,0,0,0,0
28040002.0,1,0,0,0,0,0
28040003.0,0,0,0,0,1,0
28040005.0,1,0,0,0,0,0
28050001.0,0,0,0,0,1,0
28050002.0,1,0,0,0,0,0
28050003.0,1,0,0,0,0,0
28050004.0,1,0,0,0,0,0
28050008.0,0,0,0,0,1,0
28050006.0,1,0,0,0,0,0
28050010.0,1,0,0,0,0,0
28053302.0,1,0,0,0,0,0
28060001.0,1,0,0,0,0,0
28060003.0,1,0,0,0,0,0
28070001.0,0,0,0,0,1,0
28070002.0,0,0,0,0,1,0
28080001.0,1,0,0,0,0,0
28080002.0,1,0,0,0,0,0
28090003.0,1,0,0,0,0,0
28100002.0,1,0,0,0,0,0
28120001.0,1,0,0,0,0,0
28120002.0,1,0,0,0,0,0
28130001.0,1,0,0,0,0,0
28130002.0,1,0,0,0,0,0
28160003.0,0,1,0,0,0,0
28160004.0,0,1,0,0,0,0
28173103.0,1,0,0,0,0,0
28190001.0,1,0,0,0,0,0
28200001.0,0,0,0,0,1,0
28260001.0,1,0,0,0,0,0
28260002.0,1,0,0,0,0,0
28270001.0,1,0,0,0,0,0
28270002.0,1,0,0,0,0,0
28280004.0,1,0,0,0,0,0
28290001.0,1,0,0,0,0,0
28290002.0,1,0,0,0,0,0
28420001.0,1,0,0,0,0,0
29020004.0,0,1,0,0,0,0
29030002.0,0,1,0,0,0,0
29040002.0,0,1,0,0,0,0
29040004.0,0,1,0,0,0,0
29043206.0,0,1,0,0,0,0
29050002.0,0,1,0,0,0,0
29050003.0,0,0,0,1,0,0
29070001.0,0,1,0,0,0,0
29090002.0,0,1,0,0,0,0
29110001.0,0,1,0,0,0,0
29110002.0,0,1,0,0,0,0
29121102.0,0,1,0,0,0,0
29130001.0,0,0,0,1,0,0
29140001.0,0,0,0,1,0,0
29140002.0,0,1,0,0,0,0
29160004.0,0,0,0,1,0,0
29164102.0,0,0,0,1,0,0
29160001.0,1,0,0,0,0,0
29170001.0,0,1,0,0,0,0
29170003.0,0,1,0,0,0,0
29170007.0,0,1,0,0,0,0
29170002.0,0,1,0,0,0,0
29173104.0,0,1,0,0,0,0
29180002.0,0,1,0,0,0,0
29220001.0,0,1,0,0,0,0
29220002.0,0,0,0,1,0,0
29240002.0,0,1,0,0,0,0
29240003.0,0,0,0,1,0,0
29260004.0,0,1,0,0,0,0
29270002.0,0,1,0,0,0,0
29273102.0,0,1,0,0,0,0
29290003.0,0,1,0,0,0,0
30010004.0,1,0,0,0,0,0
30010005.0,1,0,0,0,0,0
30010003.0,0,0,0,0,1,0
30030001.0,1,0,0,0,0,0
30030002.0,1,0,0,0,0,0
30030007.0,0,0,0,0,1,0
30050001.0,0,1,0,0,0,0
30060001.0,1,0,0,0,0,0
30060002.0,1,0,0,0,0,0
30070003.0,0,1,0,0,0,0
30070004.0,0,1,0,0,0,0
30083103.0,1,0,0,0,0,0
30090002.0,1,0,0,0,0,0
30100005.0,0,0,0,0,1,0
30120002.0,1,0,0,0,0,0
30120005.0,1,0,0,0,0,0
30130003.0,1,0,0,0,0,0
30130006.0,1,0,0,0,0,0
30140003.0,1,0,0,0,0,0
30160001.0,1,0,0,0,0,0
30160002.0,1,0,0,0,0,0
30160003.0,0,0,0,0,1,0
30170002.0,0,1,0,0,0,0
30170003.0,0,0,0,0,0,1
30173102.0,0,0,0,0,0,1
30180005.0,1,0,0,0,0,0
30180007.0,1,0,0,0,0,0
30180003.0,1,0,0,0,0,0
30181102.0,1,0,0,0,0,0
30190004.0,1,0,0,0,0,0
30200001.0,1,0,0,0,0,0
30200002.0,1,0,0,0,0,0
30200003.0,1,0,0,0,0,0
30210003.0,1,0,0,0,0,0
30210005.0,1,0,0,0,0,0
30210006.0,0,0,0,0,1,0
30220001.0,1,0,0,0,0,0
30250001.0,1,0,0,0,0,0
30250002.0,1,0,0,0,0,0
30250003.0,1,0,0,0,0,0
30250005.0,0,0,0,0,1,0
30250006.0,0,0,0,0,1,0
30260001.0,1,0,0,0,0,0
30260002.0,1,0,0,0,0,0
30263102.0,1,0,0,0,0,0
30270002.0,1,0,0,0,0,0
30280002.0,0,0,0,0,1,0
30280004.0,0,0,0,0,1,0
30280005.0,1,0,0,0,0,0
30283104.0,1,0,0,0,0,0
30290001.0,1,0,0,0,0,0
30290003.0,1,0,0,0,0,0
30300003.0,1,0,0,0,0,0
31010002.0,0,0,1,0,0,0
31020002.0,0,0,0,0,0,1
31020003.0,0,0,0,0,0,1
31020004.0,0,0,0,0,0,1
31020007.0,0,1,0,0,0,0
31030002.0,1,0,0,0,0,0
31030005.0,1,0,0,0,0,0
31040002.0,1,0,0,0,0,0
31050002.0,1,0,0,0,0,0
31050004.0,0,0,0,0,0,1
31060001.0,0,1,0,0,0,0
31060002.0,0,1,0,0,0,0
31070001.0,1,0,0,0,0,0
31070003.0,1,0,0,0,0,0
31083102.0,0,1,0,0,0,0
31090005.0,1,0,0,0,0,0
31100002.0,1,0,0,0,0,0
31120003.0,1,0,0,0,0,0
31120005.0,1,0,0,0,0,0
31123202.0,1,0,0,0,0,0
31120006.0,1,0,0,0,0,0
31123302.0,1,0,0,0,0,0
31130001.0,0,0,0,0,0,1
31130002.0,0,0,0,0,0,1
31160004.0,1,0,0,0,0,0
31190003.0,0,0,1,0,0,0
31190008.0,1,0,0,0,0,0
31190005.0,0,1,0,0,0,0
31210002.0,1,0,0,0,0,0
31210005.0,0,0,0,0,1,0
31220002.0,1,0,0,0,0,0
31220003.0,0,0,1,0,0,0
31220004.0,1,0,0,0,0,0
31230005.0,0,0,0,0,1,0
31233103.0,1,0,0,0,0,0
31240004.0,0,0,1,0,0,0
31240005.0,1,0,0,0,0,0
31240001.0,1,0,0,0,0,0
31240002.0,1,0,0,0,0,0
31250004.0,1,0,0,0,0,0
31250006.0,0,0,1,0,0,0
31250005.0,0,0,0,0,0,1
31270001.0,1,0,0,0,0,0
31270002.0,1,0,0,0,0,0
31280002.0,1,0,0,0,0,0
31280004.0,0,0,1,0,0,0
31280005.0,1,0,0,0,0,0
31280003.0,1,0,0,0,0,0
31281102.0,1,0,0,0,0,0
31290002.0,1,0,0,0,0,0
31290005.0,1,0,0,0,0,0
31290012.0,1,0,0,0,0,0
31300003.0,1,0,0,0,0,0
31300004.0,1,0,0,0,0,0
31300006.0,1,0,0,0,0,0
32010003.0,0,0,0,0,0,1
32010006.0,0,0,0,0,0,1
32020002.0,1,0,0,0,0,0
32030001.0,1,0,0,0,0,0
32030002.0,1,0,0,0,0,0
32030004.0,1,0,0,0,0,0
32033101.0,1,0,0,0,0,0
32040001.0,1,0,0,0,0,0
32040002.0,1,0,0,0,0,0
32040003.0,0,0,0,0,1,0
32050003.0,1,0,0,0,0,0
32050007.0,1,0,0,0,0,0
32060001.0,1,0,0,0,0,0
32060002.0,1,0,0,0,0,0
32060004.0,1,0,0,0,0,0
32070001.0,1,0,0,0,0,0
32080001.0,1,0,0,0,0,0
32080005.0,0,0,0,0,1,0
32080003.0,1,0,0,0,0,0
32090002.0,1,0,0,0,0,0
32090004.0,0,0,0,0,1,0
32093104.0,0,1,0,0,0,0
32110001.0,0,1,0,0,0,0
32120004.0,1,0,0,0,0,0
32120006.0,1,0,0,0,0,0
32121206.0,1,0,0,0,0,0
32140003.0,0,1,0,0,0,0
32143106.0,0,1,0,0,0,0
32150003.0,0,1,0,0,0,0
32160001.0,1,0,0,0,0,0
32160003.0,1,0,0,0,0,0
32170001.0,0,1,0,0,0,0
32170002.0,0,1,0,0,0,0
32180001.0,0,0,0,0,1,0
32190001.0,1,0,0,0,0,0
32190002.0,1,0,0,0,0,0
32200010.0,1,0,0,0,0,0
32200001.0,0,0,0,0,1,0
32200002.0,1,0,0,0,0,0
32200007.0,0,0,0,0,1,0
32220001.0,0,0,0,0,1,0
32250001.0,1,0,0,0,0,0
32250002.0,1,0,0,0,0,0
32250003.0,0,0,0,0,1,0
32270001.0,0,0,0,0,1,0
32280004.0,1,0,0,0,0,0
32280006.0,1,0,0,0,0,0
32280001.0,0,0,0,0,1,0
32281102.0,0,0,0,0,1,0
32300002.0,1,0,0,0,0,0
32300006.0,0,0,0,0,1,0
33030001.0,0,1,0,0,0,0
33030003.0,0,1,0,0,0,0
33030004.0,0,1,0,0,0,0
33030006.0,0,1,0,0,0,0
33031102.0,0,0,0,0,0,1
33040003.0,0,0,0,1,0,0
33040008.0,0,1,0,0,0,0
33060006.0,0,1,0,0,0,0
33060010.0,0,1,0,0,0,0
33060001.0,0,1,0,0,0,0
33060008.0,0,1,0,0,0,0
33070001.0,0,1,0,0,0,0
33070002.0,0,1,0,0,0,0
33070003.0,0,1,0,0,0,0
33070004.0,0,0,0,1,0,0
33080002.0,0,1,0,0,0,0
33080003.0,0,1,0,0,0,0
33080004.0,0,1,0,0,0,0
33080008.0,0,1,0,0,0,0
33090001.0,0,1,0,0,0,0
33090002.0,0,1,0,0,0,0
33090003.0,0,1,0,0,0,0
33100001.0,0,1,0,0,0,0
33110001.0,0,1,0,0,0,0
33110002.0,0,1,0,0,0,0
33110005.0,0,1,0,0,0,0
33120002.0,0,1,0,0,0,0
33120005.0,0,1,0,0,0,0
33120006.0,0,1,0,0,0,0
33140001.0,0,1,0,0,0,0
33140007.0,0,1,0,0,0,0
33150002.0,0,1,0,0,0,0
33150003.0,0,1,0,0,0,0
33150004.0,0,1,0,0,0,0
33160001.0,0,0,0,0,0,1
33160002.0,0,0,0,0,0,1
33160006.0,0,0,0,0,0,1
33170002.0,0,1,0,0,0,0
33170003.0,0,1,0,0,0,0
33170004.0,0,1,0,0,0,0
33180003.0,0,1,0,0,0,0
33180006.0,0,1,0,0,0,0
33190003.0,0,1,0,0,0,0
33190005.0,0,1,0,0,0,0
33200001.0,0,1,0,0,0,0
33200002.0,0,1,0,0,0,0
33200003.0,0,0,0,1,0,0
33200004.0,0,1,0,0,0,0
33210002.0,0,1,0,0,0,0
33210005.0,0,1,0,0,0,0
33210007.0,0,1,0,0,0,0
33220001.0,0,0,0,0,0,1
33220002.0,0,1,0,0,0,0
33220003.0,0,0,0,0,0,1
33220004.0,0,1,0,0,0,0
33220005.0,0,1,0,0,0,0
33220006.0,0,1,0,0,0,0
33230002.0,0,1,0,0,0,0
33230006.0,0,0,0,1,0,0
33240002.0,0,1,0,0,0,0
33240003.0,0,1,0,0,0,0
33240004.0,0,1,0,0,0,0
33240005.0,0,1,0,0,0,0
33240007.0,0,1,0,0,0,0
33250005.0,0,0,0,1,0,0
33250007.0,0,1,0,0,0,0
33250008.0,0,1,0,0,0,0
33250011.0,0,1,0,0,0,0
33250004.0,0,1,0,0,0,0
33250009.0,0,1,0,0,0,0
33250010.0,0,1,0,0,0,0
33260002.0,0,1,0,0,0,0
33260005.0,0,1,0,0,0,0
33263102.0,0,1,0,0,0,0
33270001.0,0,0,0,1,0,0
33270003.0,0,1,0,0,0,0
33270006.0,0,1,0,0,0,0
33280002.0,0,0,0,1,0,0
33280005.0,0,0,0,1,0,0
33290002.0,0,1,0,0,0,0
33290003.0,0,1,0,0,0,0
33290007.0,0,1,0,0,0,0
33290006.0,0,0,0,1,0,0
33300005.0,0,1,0,0,0,0
33303102.0,0,1,0,0,0,0
33300003.0,0,1,0,0,0,0
33300008.0,0,1,0,0,0,0
33300007.0,0,1,0,0,0,0
33301202.0,0,1,0,0,0,0
34020006.0,0,0,0,0,0,1
34030002.0,0,1,0,0,0,0
34030006.0,0,1,0,0,0,0
34033102.0,0,1,0,0,0,0
34040002.0,0,1,0,0,0,0
34040006.0,0,1,0,0,0,0
34040007.0,0,1,0,0,0,0
34050001.0,0,1,0,0,0,0
34050002.0,0,1,0,0,0,0
34050003.0,0,1,0,0,0,0
34050004.0,0,1,0,0,0,0
34050005.0,0,1,0,0,0,0
34050006.0,0,1,0,0,0,0
34060001.0,0,1,0,0,0,0
34060002.0,0,1,0,0,0,0
34060004.0,0,1,0,0,0,0
34060008.0,0,1,0,0,0,0
34080002.0,0,1,0,0,0,0
34080010.0,0,0,0,0,0,1
34080011.0,0,1,0,0,0,0
34080006.0,0,1,0,0,0,0
34080012.0,0,0,0,0,0,1
34090001.0,0,1,0,0,0,0
34090003.0,0,1,0,0,0,0
34090004.0,0,0,0,0,0,1
34090005.0,0,0,0,0,0,1
34100004.0,0,1,0,0,0,0
34110002.0,0,1,0,0,0,0
34110004.0,0,0,0,0,0,1
34110008.0,0,0,0,0,0,1
34110010.0,0,0,0,0,0,1
34110007.0,0,0,0,0,1,0
34110011.0,0,0,0,0,1,0
34110013.0,0,0,0,0,1,0
34120004.0,0,1,0,0,0,0
34130001.0,0,1,0,0,0,0
34130002.0,0,1,0,0,0,0
34130003.0,0,1,0,0,0,0
34130005.0,0,1,0,0,0,0
34130015.0,0,1,0,0,0,0
34150003.0,0,0,0,0,1,0
34150012.0,0,0,0,0,1,0
34160001.0,0,1,0,0,0,0
34160009.0,0,1,0,0,0,0
34160015.0,0,1,0,0,0,0
34160016.0,0,0,0,0,0,1
34160004.0,0,1,0,0,0,0
34160006.0,0,1,0,0,0,0
34163202.0,0,1,0,0,0,0
34180001.0,0,1,0,0,0,0
34180002.0,0,1,0,0,0,0
34180006.0,0,1,0,0,0,0
34190006.0,0,1,0,0,0,0
34190003.0,0,1,0,0,0,0
34190008.0,0,1,0,0,0,0
34200002.0,0,1,0,0,0,0
34200006.0,0,1,0,0,0,0
34200007.0,0,1,0,0,0,0
35010002.0,0,0,0,0,0,1
35010005.0,0,0,0,0,0,1
35033102.0,0,0,0,0,0,1
35040001.0,0,1,0,0,0,0
35040002.0,0,1,0,0,0,0
35040003.0,0,1,0,0,0,0
35040006.0,0,1,0,0,0,0
35040007.0,0,1,0,0,0,0
35040008.0,0,0,0,0,0,1
35050002.0,0,1,0,0,0,0
35050004.0,0,1,0,0,0,0
35060002.0,0,0,0,0,0,1
35060005.0,0,0,0,0,0,1
35060006.0,0,0,0,0,0,1
35070001.0,0,1,0,0,0,0
35070003.0,0,0,0,0,0,1
35070009.0,0,1,0,0,0,0
35080002.0,0,1,0,0,0,0
35080003.0,0,1,0,0,0,0
35083102.0,0,1,0,0,0,0
35090001.0,0,1,0,0,0,0
35090002.0,0,1,0,0,0,0
35090004.0,0,1,0,0,0,0
35090005.0,0,0,0,0,0,1
35090006.0,0,1,0,0,0,0
35100008.0,0,1,0,0,0,0
35120001.0,0,1,0,0,0,0
35120002.0,0,1,0,0,0,0
35120003.0,0,1,0,0,0,0
35120004.0,0,1,0,0,0,0
35130002.0,0,1,0,0,0,0
35130005.0,0,1,0,0,0,0
35150001.0,0,1,0,0,0,0
35150002.0,0,1,0,0,0,0
35150005.0,0,1,0,0,0,0
35160003.0,0,0,0,0,0,1
35160004.0,0,0,0,0,0,1
35190002.0,0,1,0,0,0,0
35200003.0,0,1,0,0,0,0
35200010.0,0,1,0,0,0,0
35410002.0,0,0,0,0,0,1
35430002.0,0,1,0,0,0,0
35430003.0,0,1,0,0,0,0
35430004.0,0,1,0,0,0,0
35430005.0,0,1,0,0,0,0
35430007.0,0,1,0,0,0,0
35430013.0,0,1,0,0,0,0
35430006.0,0,1,0,0,0,0
35433102.0,0,1,0,0,0,0
35430008.0,0,1,0,0,0,0
35433202.0,0,1,0,0,0,0
35440001.0,0,1,0,0,0,0
35440002.0,0,0,0,0,0,1
35440004.0,0,1,0,0,0,0
35444201.0,0,1,0,0,0,0
35450001.0,0,1,0,0,0,0
35450002.0,0,1,0,0,0,0
35450005.0,0,0,0,0,0,1
36010005.0,0,0,0,0,0,1
36020001.0,0,1,0,0,0,0
36020002.0,0,1,0,0,0,0
36020004.0,0,1,0,0,0,0
36020005.0,0,1,0,0,0,0
36020006.0,0,0,0,0,0,1
36023102.0,0,0,0,0,0,1
36030008.0,0,1,0,0,0,0
36030006.0,1,0,0,0,0,0
36040003.0,0,1,0,0,0,0
36050001.0,0,1,0,0,0,0
36050002.0,0,1,0,0,0,0
36060002.0,0,1,0,0,0,0
36080001.0,0,1,0,0,0,0
36080002.0,0,1,0,0,0,0
36090003.0,0,1,0,0,0,0
36090004.0,0,1,0,0,0,0
36100006.0,0,0,0,0,0,1
36110002.0,0,1,0,0,0,0
36110006.0,0,1,0,0,0,0
36110004.0,0,1,0,0,0,0
36110012.0,0,1,0,0,0,0
36113202.0,0,1,0,0,0,0
36110003.0,0,1,0,0,0,0
36120001.0,0,1,0,0,0,0
36120002.0,0,1,0,0,0,0
36120006.0,0,1,0,0,0,0
36130001.0,0,0,0,0,0,1
36130002.0,0,0,0,0,0,1
36140001.0,0,1,0,0,0,0
36140002.0,0,1,0,0,0,0
36140004.0,0,0,0,0,0,1
36170001.0,0,1,0,0,0,0
36170002.0,0,1,0,0,0,0
36180003.0,0,1,0,0,0,0
36190001.0,1,0,0,0,0,0
36190002.0,1,0,0,0,0,0
36190004.0,0,0,0,0,1,0
36200001.0,0,1,0,0,0,0
36200002.0,0,1,0,0,0,0
36200007.0,0,0,0,0,0,1
36203102.0,0,1,0,0,0,0
37010002.0,0,0,0,0,0,1
37010003.0,0,0,0,0,0,1
37020005.0,0,1,0,0,0,0
37030001.0,0,0,0,0,0,1
37030002.0,0,1,0,0,0,0
37030004.0,0,0,0,0,0,1
37070006.0,0,1,0,0,0,0
37080001.0,0,1,0,0,0,0
37080002.0,0,1,0,0,0,0
37090001.0,0,1,0,0,0,0
37090002.0,0,1,0,0,0,0
37090005.0,0,0,0,0,0,1
37100003.0,0,1,0,0,0,0
37100009.0,0,1,0,0,0,0
37100004.0,0,0,0,0,0,1
37110001.0,0,1,0,0,0,0
37110002.0,0,1,0,0,0,0
37120002.0,0,0,1,0,0,0
37120004.0,0,0,1,0,0,0
37120006.0,0,0,1,0,0,0
37120003.0,0,0,0,0,1,0
37170002.0,0,0,0,0,0,1
37180001.0,0,1,0,0,0,0
37180002.0,0,1,0,0,0,0
37180005.0,0,1,0,0,0,0
37190001.0,0,1,0,0,0,0
37193105.0,1,0,0,0,0,0
37190005.0,0,1,0,0,0,0
37200001.0,0,1,0,0,0,0
38010006.0,0,0,0,0,0,1
38010008.0,0,1,0,0,0,0
38010003.0,0,1,0,0,0,0
38013102.0,0,1,0,0,0,0
38020003.0,0,0,0,0,0,1
38023102.0,0,0,0,0,0,1
38030001.0,0,1,0,0,0,0
38030002.0,0,1,0,0,0,0
38030006.0,0,0,0,0,0,1
38040003.0,0,0,0,0,0,1
38040005.0,0,0,0,0,0,1
38050002.0,0,1,0,0,0,0
38060005.0,0,1,0,0,0,0
38090003.0,0,1,0,0,0,0
